interaction.id,article_url,content,time,relevant,sentiment,gender,dizziness,convulsions,heart palpitations,shortness of breathe,headaches,drug effect decreased,allergies worse after taking drug,bad interaction between claritin and another drug.,nausea (made the person nauseous),caused insomnia (the person wasn't able to sleep)
1e210e79fdbaad00e0745f130560dc9c,http://twitter.com/OMGitsJasmineD/statuses/255117718901125120,"spookclub: yeah i totally want the d. the claritin d, that is. itâ€™_â€™_Ã_Å_s allergy season. http://t.co/vd2Op3yP","Mon, 08 Oct 2012 01:29:38 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e20c7b8ec01a580e07452218f5066de,http://twitter.com/dawnardel/statuses/253078366620626944,@tutzaii Alerta or Claritin :) http://t.co/SwT4cAcV,"Tue, 02 Oct 2012 10:25:59 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e2186696c8aa980e0740fcdd372c900,http://twitter.com/TumbleWeedDeals/statuses/258574617147482113,FREE Claritin for Children (or Adults) at CVS http://t.co/80wMelNv,"Wed, 17 Oct 2012 14:26:07 +0000",yes,3,unknown,no,no,no,no,no,no,no,no,no,no
1e223b125820ae00e074cec8025800cc,http://twitter.com/TumbleWeedDeals/statuses/263781784095956992,Kroger Generic Claritin 10ÂÅÃªÃ_Â¢ per Tablet http://t.co/Nn2DA60i,"Wed, 31 Oct 2012 23:17:32 +0000",yes,3,bad_link_or_company,no,no,no,no,no,no,no,no,no,no
1e21b11f3032a600e074c3d66cb3b3be,http://twitter.com/luvitornot/statuses/259805650043944962,Is it Cold or Allergy Symptoms? - Children's Claritin Grape Chewables Review http://t.co/dRfvtOyO,"Sat, 20 Oct 2012 23:57:48 +0000",yes,3,bad_link_or_company,no,no,no,no,no,no,no,no,no,no
1e21e39e9433a080e07448ea4375e648,http://twitter.com/LEXclusive_/statuses/261261144185004032,I got hives all up and down my arm I took two Claritin but I feel horrible and this one itch the most _â€™â€_â€™_Ã_â€_ http://t.co/pwUs6uXU,"Thu, 25 Oct 2012 00:21:25 +0000",yes,2,male,no,no,no,no,no,no,yes,no,no,no
1e221e717809a180e074aca4254fe7fa,http://twitter.com/arhaykinman/statuses/262956624489091072,"Claritin Children's Alergy, 4oz Grape Syrup with Chewables:  http://t.co/VX5lJt8W","Mon, 29 Oct 2012 16:38:39 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e2147bd3b62aa00e074c365f8870d8e,http://twitter.com/poshonabudget/statuses/256768202909040640,"CVS AD PREVIEW, Coupon Match Ups, Claritin ,Candy, and more via Posh on a Budget - October 14 â€™_â€™_â€™Â± ... http://t.co/LDEC277S","Fri, 12 Oct 2012 14:48:04 +0000",yes,3,bad_link_or_company,no,no,no,no,no,no,no,no,no,no
1e2147bf21c2a580e074ba22964f588a,http://twitter.com/nolatlg/statuses/256768414171938816,"CVS AD PREVIEW, Coupon Match Ups, Claritin ,Candy, and more via Posh on a Budget - October 14 â€™_â€™_â€™Â± ... http://t.co/HG0Jebw9","Fri, 12 Oct 2012 14:48:55 +0000",no,,,,,,,,,,,,
1e2147bf34d5a280e074b6d8730502da,http://twitter.com/divadealslv/statuses/256768424850640896,"CVS AD PREVIEW, Coupon Match Ups, Claritin ,Candy, and more via Posh on a Budget - October 14 â€™_â€™_â€™Â± ... http://t.co/fHDEANAy","Fri, 12 Oct 2012 14:48:57 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e2147bf47e7af80e074cd26e5bb3a90,http://twitter.com/gillzie40/statuses/256768430559080448,"CVS AD PREVIEW, Coupon Match Ups, Claritin ,Candy, and more via Posh on a Budget - October 14 â€™_â€™_â€™Â± ... http://t.co/a46q3W0F","Fri, 12 Oct 2012 14:48:59 +0000",yes,3,unknown,no,no,no,no,no,no,no,no,no,no
1e2147c2db6eaf80e0749c46774ee2a4,http://twitter.com/Chasesmom78/statuses/256768835493961729,"CVS AD PREVIEW, Coupon Match Ups, Claritin ,Candy, and more via Posh on a Budget - October 14 â€™_â€™_â€™Â± ... http://t.co/CwkmATor","Fri, 12 Oct 2012 14:50:35 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e2147c3f989a280e074bd66e57b89c4,http://twitter.com/lperez759/statuses/256768959645372417,"CVS AD PREVIEW, Coupon Match Ups, Claritin ,Candy, and more via Posh on a Budget - October 14 â€™_â€™_â€™Â± ... http://t.co/EsdjqZAP","Fri, 12 Oct 2012 14:51:05 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e214a61b51aab80e07431ca2cbbeaf0,http://twitter.com/harrietb/statuses/256844366583316480,"CVS AD PREVIEW, Coupon Match Ups, Claritin ,Candy, and more http://t.co/aXDiqj85 via @poshonabudget","Fri, 12 Oct 2012 19:50:43 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e21b416708fa280e074542ddeea4f98,http://twitter.com/PrivateEgypt/statuses/259891133373640704,Cheap claritin Resonably Priced Without A Prescription http://t.co/dT9jLYFw,"Sun, 21 Oct 2012 05:37:29 +0000",yes,4,bad_link_or_company,no,no,no,no,no,no,no,no,no,no
1e21fa3aa30eae80e07423936f8a40e4,http://twitter.com/wanttobuys/statuses/261912821946781696,"&gt;&gt; Equate â€™_â€™_â€™Â± Childrenâ€™_â€™_Ã_Å_s Allergy Relief, Loratadine Oral Solution, Grape, 4 oz (Compare to Claritin) Top Deals: Th... http://t.co/dq6iEMH1","Fri, 26 Oct 2012 19:30:57 +0000",non_english,,,,,,,,,,,,
1e20ccd0bc7aab00e07429cf085dee0a,http://twitter.com/salahcode/statuses/253225162219073536,Is It Possible To Buy Real Claritin Sale Bangkok http://t.co/gKBnqy5B,"Tue, 02 Oct 2012 20:09:18 +0000",yes,3,unknown,no,no,no,no,no,no,no,no,no,no
1e219e9429a0a280e074f19e0028ae6e,http://twitter.com/powwilljio/statuses/259271181599903744,"Member's Mark - Loratadine 10 mg, 400 Tablets (Compare to Claritin):  http://t.co/jVTwi2r2","Fri, 19 Oct 2012 12:34:01 +0000",yes,3,unknown,no,no,no,no,no,no,no,no,no,no
1e21d48e1f02aa00e074e9625bd81210,http://twitter.com/ScorpioQponMom/statuses/260826946332655616,Claritin coupon http://t.co/4Rw0rRj8,"Tue, 23 Oct 2012 19:36:04 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e219c690e9daa00e0745a3ad5713cbc,http://twitter.com/Joyful19777/statuses/259208684863893504,Save $2.00 on Claritin-D http://t.co/cygy4o1E,"Fri, 19 Oct 2012 08:25:40 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e21039d8bd4a880e074450a750bbfea,http://twitter.com/shopforhealthus/statuses/254804669652692992,Membrs Mark - Loratadine 1r mg 40r Tablets (Compare 2 Claritin) http://t.co/39w6bemr #cold #health #wateryeyes,"Sun, 07 Oct 2012 04:45:41 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e21d140f6eba080e0745228310afe28,http://twitter.com/spwonderful/statuses/260731787871920128,"Claritin RediTabs 24 Hour Allergy, Non-Drowsy, Loratadine Orally Disintegrating Tablets , 30-Tablets | Sinus Pain http://t.co/4jVCLX5Q","Tue, 23 Oct 2012 13:17:57 +0000",yes,3,unknown,no,no,no,no,no,no,no,no,no,no
1e2158a5a592ad00e0742bbe105b9eb0,http://twitter.com/strongcustoms/statuses/257255539665408000,Claritin For Kids http://t.co/re7PQWMF great for indoor. And outdoor,"Sat, 13 Oct 2012 23:04:34 +0000",yes,4,bad_link_or_company,no,no,no,no,no,no,no,no,no,no
1e2102ecee21a800e0747ca35b87c26c,http://twitter.com/SashaSushii/statuses/254784783794720769,"spookclub: yeah i totally want the d. the claritin d, that is. itâ€™_â€™_Ã_Å_s allergy season. http://t.co/6n4hRduF","Sun, 07 Oct 2012 03:26:40 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e213f73ca78ae80e0741c7a1ab4cb68,http://twitter.com/retrochic113/statuses/256529349971410944,"I'm either tired or in dire need of some Claritin. I'm unsure, so I'll dance! http://t.co/hmYad7FR","Thu, 11 Oct 2012 22:58:57 +0000",yes,4,unknown,no,no,no,no,no,no,no,no,no,no
1e2104fde258ad80e074b233a8198050,http://twitter.com/ThEcRaZyThInG/statuses/254844335957368832,"yeah i totally want the d. the claritin d, that is. itâ€™_â€™_Ã_Å_s allergy season. http://t.co/7JA337P3","Sun, 07 Oct 2012 07:23:19 +0000",yes,5,female,no,no,no,no,no,no,no,no,no,no
1e20cbf65c17a400e0745e7b0d89b462,http://twitter.com/IAmKeith_/statuses/253200577943699457,Photo: Hives are my worst event!!! #allergies #fall #pollen #benadryl #mucinex #claritin #nature (Taken with... http://t.co/O2Sewtns,"Tue, 02 Oct 2012 18:31:36 +0000",yes,3,male,no,no,no,no,no,no,no,no,no,no
1e21249c44f9aa80e0742961af02be22,http://twitter.com/CouponsArchive/statuses/255755684266795011,Claritin Coupons 2012 http://t.co/I8teW0Kq,"Tue, 09 Oct 2012 19:44:41 +0000",yes,3,bad_link_or_company,no,no,no,no,no,no,no,no,no,no
1e217007f6faac00e074f461aa2f7b3e,http://twitter.com/CouponsArchive/statuses/257929537076219904,Claritin Coupons 2012 http://t.co/I8teW0Kq,"Mon, 15 Oct 2012 19:42:48 +0000",yes,3,bad_link_or_company,no,no,no,no,no,no,no,no,no,no
1e2198cbe199a680e074bbe6749209ae,http://twitter.com/tomrhone/statuses/259104516190920705,"Target Clearance Finds: Chobani, Revlon, Claritin and More! &gt;&gt; http://t.co/My1iZCOY","Fri, 19 Oct 2012 01:31:45 +0000",yes,4,male,no,no,no,no,no,no,no,no,no,no
1e21a14e64cda800e0749af16284e5ec,http://twitter.com/TinleyParkPatch/statuses/259349796735823872,Unidentified man takes off with more than $400 worth of Prilosec &amp; Claritin from Jewel. That must be one nasty cold. http://t.co/hl4HHEGB,"Fri, 19 Oct 2012 17:46:24 +0000",yes,3,male,no,no,no,no,no,no,no,no,no,no
1e20d2b33e5fa700e074874ad797784e,http://twitter.com/laidouwawa/statuses/253394783588982785,Loratadine Buono Prezzo La Dieta: Claritin ===  Farmacia === Loratadine (http://t.co/prIACpRI... http://t.co/Z3XXzwht,"Wed, 03 Oct 2012 07:23:18 +0000",yes,3,unknown,no,no,no,no,no,no,no,no,no,no
1e210ff2e0f5ad80e074dfaa2e41d0b6,http://twitter.com/broadwaybabyto/statuses/255160151584161792,My new best friend. Please pass the Claritin (but he's too sweet to avoid!) http://t.co/SzaUs2q8,"Mon, 08 Oct 2012 04:18:15 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e21ebdcb1f1a400e074562996a64762,http://twitter.com/retraite/statuses/261498722331000833,"low cost generic Claritin now online -\n cheap Claritin 10mg: par ginnyincula (Publiâ€™_Ã_Â© Jeu, 25 Oct 2012 11:31:09 G... http://t.co/ZEFAvkQd","Thu, 25 Oct 2012 16:05:28 +0000",yes,3,bad_link_or_company,no,no,no,no,no,no,no,no,no,no
1e20f1facadaa480e0740e31474a4674,http://twitter.com/algooree/statuses/254296350320119809,cheapest claritin: â€™Ã™Ã_ÂµÅ ÃœÂ¢ÂÅÂçâ€™Ã™Ã_Â±â€™Ã™Ã_Â©: http://93.174.88.196/img-rx-es/image.php  (http://93.174.88.196/rx-es.php?url=?search=c... http://t.co/dC8losu3,"Fri, 05 Oct 2012 19:05:49 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e210b3ae0fda600e0742524c45708e4,http://twitter.com/yeahgoshopping/statuses/255024142590545920,"I just listed: 'Claritin Allergy 24 Hour 10mg Redi-Tabs-10 ct', for $2.35 via @amazon http://t.co/SRkkxmRC","Sun, 07 Oct 2012 19:17:48 +0000",yes,3,bad_link_or_company,no,no,no,no,no,no,no,no,no,no
1e21bf4b3f9da100e0746d305542053e,http://twitter.com/owais26150269/statuses/260214134505881601,"Claritin 24 Hour Indoor &amp; Outdoor Allergies, Tablets, Bonus Pack, 60 ea:  http://t.co/7k7rWcI2","Mon, 22 Oct 2012 03:00:58 +0000",yes,3,male,no,no,no,no,no,no,no,no,no,no
1e2221e4ebe6a500e0747d4654d95bb2,http://twitter.com/MassitaMacelli/statuses/263056093008240643,Claritin Reditabs 24 Hour Allergy Relief - 40 Orally Disintegrating Tabs - Treat Allergies http://t.co/9kjtd24M,"Mon, 29 Oct 2012 23:13:54 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e223145c561a680e074434676a36162,http://twitter.com/TweetMyCanvas/statuses/263499342634160128,Claritin Reditabs 24 Hour Allergy Relief - 40 Orally Disintegrating Tabs - Treat Allergies:  http://t.co/FSmudyc6,"Wed, 31 Oct 2012 04:35:13 +0000",yes,3,male,no,no,no,no,no,no,no,no,no,no
1e210fae71f6a900e0742204da5a7056,http://twitter.com/B3tha_Com/statuses/255152447645966336,#B3tha #Egypt #UAE ambien drug  Wana: \n   can you take claritin and ambien  Walnut Ridge  and a... http://t.co/BQHGpWMh #saudi #ksa #BHR,"Mon, 08 Oct 2012 03:47:38 +0000",yes,3,bad_link_or_company,no,no,no,no,no,no,no,no,no,no
1e21395aabb6a980e0743ccd07cb7d7a,http://twitter.com/careanynet/statuses/256353580452290560,Children Claritin's 5mg Grap Reviews http://t.co/0tUjbHQR,"Thu, 11 Oct 2012 11:20:31 +0000",yes,3,unknown,no,no,no,no,no,no,no,no,no,no
1e21c0db1f03ac00e074d1e71edf0782,http://twitter.com/careanynet/statuses/260259154260803584,Generic Claritin - Loratadine (10mg) - 100 Tab Reviews http://t.co/6oJywtvc,"Mon, 22 Oct 2012 05:59:52 +0000",yes,3,unknown,no,no,no,no,no,no,no,no,no,no
1e21cf00966da880e074f80e76f21bbc,http://twitter.com/careanynet/statuses/260666895940857858,Generic Claritin - Loratadine (10mg) - 100 Tab Reviews http://t.co/6oJywtvc,"Tue, 23 Oct 2012 09:00:05 +0000",yes,3,bad_link_or_company,no,no,no,no,no,no,no,no,no,no
1e20e9e8693fa000e074493978dd335a,http://twitter.com/VFlorrr/statuses/254063698220568576,"@nicashlee youâ€™_â€™_Ã_Å_re welcome! http://t.co/pwaZtmwI has coupons for Claritin, too ;)","Fri, 05 Oct 2012 03:41:20 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e210bcb8829ad80e074a0f436156c82,http://twitter.com/mythreesonsmom/statuses/255040429584703488,$4 off Non-Drowsy Claritin Allergy--Great coupon.  http://t.co/lNSdoGcx,"Sun, 07 Oct 2012 20:22:31 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e2127ca8192a100e074aca321299acc,http://twitter.com/mythreesonsmom/statuses/255847361006407681,Grab this $4 off printable coupon for Claritin.  http://t.co/lNSdoGcx,"Wed, 10 Oct 2012 01:48:58 +0000",yes,4,female,no,no,no,no,no,no,no,no,no,no
1e21c81768f5a500e0741178761cfee6,http://twitter.com/mythreesonsmom/statuses/260467705151361024,Grab this $4 off printable coupon for Claritin.  http://t.co/lNSdoGcx,"Mon, 22 Oct 2012 19:48:34 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e223a49838bac80e07425a540d2283c,http://twitter.com/mythreesonsmom/statuses/263759170384306176,Grab this $4 off printable coupon for Claritin.  http://t.co/lNSdoGcx,"Wed, 31 Oct 2012 21:47:41 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e213daaebdaaa80e074d6f810242862,http://twitter.com/dfatr/statuses/256477911140409344,Buying Online Claritin Fedex Delivery Order: *Buying Online Claritin Fedex Delivery Order* (http://93.174.88.196... http://t.co/VHxbtwO2,"Thu, 11 Oct 2012 19:34:33 +0000",yes,3,unknown,no,no,no,no,no,no,no,no,no,no
1e2173bfd04dad80e07485609e0464ba,http://twitter.com/rihani/statuses/258036704210984963,@renegadelost You should be fine to take something for your head. Claritin interaction info: http://t.co/lk2SpgPJ,"Tue, 16 Oct 2012 02:48:39 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e20dfad02afaf00e074371b9dc1bdf4,http://twitter.com/drugdata/statuses/253768778062635008,Claritin Dosage - Each patient is given a different Claritin dosage based on several factors that include the... http://t.co/8Y4yF7MQ,"Thu, 04 Oct 2012 08:09:26 +0000",yes,3,bad_link_or_company,no,no,no,no,no,no,no,no,no,no
1e2150faf0b9a200e07492c6c2220488,http://twitter.com/drugdata/statuses/257034556396417024,Claritin During Pregnancy &amp; Breastfeeding - Summary Loratadine has been assigned to pregnancy category B by the... http://t.co/4ZA4uf6W,"Sat, 13 Oct 2012 08:26:28 +0000",yes,3,bad_link_or_company,no,no,no,no,no,no,no,no,no,no
1e21814cb137aa00e0749074a721867e,http://twitter.com/eHealthMe/statuses/258427268643291136,Intense jaw pain on right side after taking combination of Claritin and Zantac prescribed for hives. Hives cle http://t.co/PO8ULzaB,"Wed, 17 Oct 2012 04:40:36 +0000",yes,2,bad_link_or_company,no,no,no,no,no,no,no,yes,no,no
1e22068710e8a200e07499423322d626,http://twitter.com/josedcrespo/statuses/262267305264828416,Mujer amamanta a su bebâ€™_Ã_Â© con marihuana | http://t.co/KiUbsZ2s\n\nÂÅÃªâ€™Â serâ€™_â€™_ peor q amamantarlo bajo los efectos de Claritin o Afrin? #SoloDigo,"Sat, 27 Oct 2012 18:59:32 +0000",non_english,,,,,,,,,,,,
1e211e26e93da780e074fa350ce82ec0,http://twitter.com/LilDawgie/statuses/255569532830236672,Bulldog Health.. URGENT!!! Claritin or Zyrtec - Our vet told us to give Jack 2 of either a day for his allergies. An... http://t.co/eT8AP6Qw,"Tue, 09 Oct 2012 07:24:59 +0000",yes,3,unknown,no,no,no,no,no,no,no,no,no,no
1e211e2aa2eaa180e074d96747a2ce40,http://twitter.com/wwwEBnews/statuses/255569953321779200,URGENT!!! Claritin or Zyrtec: Our vet told us to give Jack 2 of either a day for his allergies. Any suggestions ... http://t.co/6zTZIN3y,"Tue, 09 Oct 2012 07:26:39 +0000",yes,3,bad_link_or_company,no,no,no,no,no,no,no,no,no,no
1e20cbd53463ab00e074805adf72b442,http://twitter.com/McDwayne/statuses/253196842190397440,http://t.co/XlleKT0L This was mostly the Wal-Quil and Claritin D talking.  But damn it.  #improv,"Tue, 02 Oct 2012 18:16:46 +0000",yes,4,male,no,no,no,no,no,no,no,no,no,no
1e2122c5c3e8ab80e074e3ce3cf4adac,http://twitter.com/JeremyTolmie/statuses/255702712199565312,I have a congested nose almost all year long and unless it is a runny and sneezy nose Claritin will not help it.... http://t.co/Tled7xuU,"Tue, 09 Oct 2012 16:14:11 +0000",yes,2,male,no,no,no,no,no,no,yes,no,no,no
1e22147d38a7af80e0748454b5924132,http://twitter.com/nroeber/statuses/262669716680736768,Just bought Claritin D and had to swipe and show ID.. I told the pharmacist someone might construe that as... http://t.co/d97OjXUW,"Sun, 28 Oct 2012 21:38:35 +0000",yes,2,male,no,no,no,no,no,no,no,no,no,no
1e20f11589bca380e074a4a513080ee8,http://twitter.com/danaseilhan/statuses/254270541043732480,The Claritin seems to be helping with Thea somewhat.  Helps to have it in the afternoon rather than the morning.... http://t.co/LBOTHHdu,"Fri, 05 Oct 2012 17:23:15 +0000",yes,4,bad_link_or_company,no,no,no,no,no,no,no,no,no,no
1e21291adcd3a180e074b97578bb216e,http://twitter.com/KleversonRizo/statuses/255885228961325056,"LETRA DA Mâ€™__SICA DE PITTY:CLARITIN D\n\nAbro bem a boca\npuxo o ar com forâ€™__a,\ne nada acontece.\nTâ€™_â€™_ tudo travado,... http://t.co/mhmj26lc","Wed, 10 Oct 2012 04:19:27 +0000",non_english,,,,,,,,,,,,
1e212dbccf0ba100e07484a4db1b3e14,http://twitter.com/YoungMommasTlk/statuses/256018756227170304,Safe Medications to Take During Pregnancy*\n\nAllergy\n\nBenadryl (diphenhydramine)\nClaritin\nCheck with your doctor... http://t.co/eQQ2GxWd,"Wed, 10 Oct 2012 13:10:02 +0000",yes,3,female,no,no,no,no,no,no,no,no,no,no
1e20f51a9cbaa780e074cf82f398bda0,http://twitter.com/forumfortravel/statuses/254386404447109120,Buy Claritin Fedex Delivery: *To distinguish between a food allergy &amp; other reactions to food a person needs med... http://t.co/SQRE1LRa,"Sat, 06 Oct 2012 01:03:39 +0000",yes,3,bad_link_or_company,no,no,no,no,no,no,no,no,no,no
1e20f40032adab00e0741551043e93c4,http://twitter.com/forumfortravel/statuses/254354605666885632,Order Claritin Buy Without Prescription: *Anyone can get into an allergy risk group. Make sure you know enough a... http://t.co/ayN1SvR6,"Fri, 05 Oct 2012 22:57:18 +0000",yes,3,unknown,no,no,no,no,no,no,no,no,no,no
1e20f8f203acaa80e074e61c964abc50,http://twitter.com/forumfortravel/statuses/254497122882306048,Purchase Claritin Fedex Delivery: *It is important not to misuse over-the-counter allergy medications in order t... http://t.co/qNWSVHEA,"Sat, 06 Oct 2012 08:23:37 +0000",yes,3,unknown,no,no,no,no,no,no,no,no,no,no
1e20fcda544da480e074dc7794660668,http://twitter.com/forumfortravel/statuses/254609751105757184,Purchase Claritin Order Prescription Free: *Anaphylaxis is a severe condition and may be a life threatening reac... http://t.co/PUpJEIZf,"Sat, 06 Oct 2012 15:51:09 +0000",yes,3,unknown,no,no,no,no,no,no,no,no,no,no
1e20f031c616a680e074d77f28e384cc,http://twitter.com/forumfortravel/statuses/254244896507039746,"Purchase Claritin Without A Prescription: *Severe hay fever may lead to asthma, sinusitis, and other serious com... http://t.co/eQI78OXz","Fri, 05 Oct 2012 15:41:21 +0000",yes,3,unknown,no,no,no,no,no,no,no,no,no,no
1e20bbe4393fad00e074783090a93e3c,http://twitter.com/forumfortravel/statuses/252737366865870848,Safe Buy Claritin Buying Without A Prescription: *Last time when I had an attack of asthma I took this amazing p... http://t.co/gp2e8hrV,"Mon, 01 Oct 2012 11:50:58 +0000",yes,4,male,no,no,no,no,no,no,no,no,no,no
1e21130beb26a180e074c99eafb44760,http://twitter.com/ForumKaltim/statuses/255249438723944448,"Best online price for Claritin, Order Claritin Online: Order Claritin without prescription!   Generic Claritin i... http://t.co/jUmghuSw","Mon, 08 Oct 2012 10:13:03 +0000",yes,3,unknown,no,no,no,no,no,no,no,no,no,no
1e20e5db40c7a980e07448aa84e450c4,http://twitter.com/paymecashnow22/statuses/253946926133829632,Free Sample: Claritin http://t.co/e3gOtCwx,"Thu, 04 Oct 2012 19:57:19 +0000",yes,3,male,no,no,no,no,no,no,no,no,no,no
1e21ab27b51dae80e074afc5547dbbac,http://twitter.com/YaPeg/statuses/259633671500353536,Free Sample: Claritin http://t.co/9AixV8Ry,"Sat, 20 Oct 2012 12:34:25 +0000",yes,3,unknown,no,no,no,no,no,no,no,no,no,no
1e21b38f9f15af00e07410eba7ee450c,http://twitter.com/genericofacil/statuses/259875954367799296,O Claritin pode ser comprado nas farmâ€™_â€™_cias como Loratadina http://t.co/l6rmmcrP #medicamento #generico,"Sun, 21 Oct 2012 04:37:10 +0000",non_english,,,,,,,,,,,,
